Periodo,Trimestre,Entidad_Federativa,Sexo,Poblacion_ocupada_en_la_industria_manufacturera,Poblaci n_ocupada,Tasa_de_ocupaci n_en_la_industria_manufacturera
2018,3,Quintana Roo,Mujeres,17452,318337,5.4822405190000000000000
2018,3,San Luis Potos ,Hombres,151345,774805,19.533301930000000000000
2018,3,San Luis Potos ,Mujeres,91670,439818,20.842712210000000000000
2018,3,Sinaloa,Hombres,83791,799100,10.485671380000000000000
2018,3,Sinaloa,Mujeres,66295,513552,12.909111440000000000000
2018,3,Sonora,Hombres,143178,837949,17.086720070000000000000
2018,3,Sonora,Mujeres,110698,540815,20.4687370000000000000
2018,3,Tabasco,Hombres,38679,606135,6.3812517010000000000000
2018,3,Tabasco,Mujeres,32924,329700,9.9860479220000000000000
2018,3,Tamaulipas,Hombres,218833,999561,21.892910990000000000000
2018,3,Tamaulipas,Mujeres,127445,623320,20.446159280000000000000
2018,3,Tlaxcala,Hombres,89269,349631,25.532346960000000000000
2018,3,Tlaxcala,Mujeres,67541,229979,29.368333630000000000000
2018,3,Veracruz,Hombres,164308,2176182,7.5502876140000000000000
2018,3,Veracruz,Mujeres,87033,1108795,7.8493319320000000000000
2018,3,Yucat n,Hombres,97548,641703,15.201424960000000000000
2018,3,Yucat n,Mujeres,81142,407422,19.915959370000000000000
2018,3,Zacatecas,Hombres,51734,415939,12.437881520000000000000
2018,3,Zacatecas,Mujeres,29510,216599,13.624254960000000000000
2018,4,Nacional,Hombres,5648903,33286552,16.970526120000000000000
2018,4,Nacional,Mujeres,3441630,20908056,16.46078430000000000000
2018,4,Aguascalientes,Hombres,101105,348913,28.977137570000000000000
2018,4,Aguascalientes,Mujeres,44129,216647,20.369079650000000000000
2018,4,Baja California,Hombres,250361,1018086,24.591341010000000000000
2018,4,Baja California,Mujeres,166650,684722,24.338344610000000000000
2018,4,Baja California Sur,Hombres,18513,244898,7.559473740000000000000
2018,4,Baja California Sur,Mujeres,9526,165086,5.770325770000000000000
2018,4,Campeche,Hombres,18390,264136,6.962322440000000000000
2018,4,Campeche,Mujeres,19233,154430,12.454186360000000000000
2018,4,Coahuila,Hombres,281470,821456,34.26476890000000000000
2018,4,Coahuila,Mujeres,134698,519777,25.91457490000000000000
2018,4,Colima,Hombres,19898,220968,9.004923790000000000000
2018,4,Colima,Mujeres,15583,161254,9.6636362510000000000000
2018,4,Chiapas,Hombres,73483,1388245,5.2932299410000000000000
2018,4,Chiapas,Mujeres,51532,511678,10.071177580000000000000
2018,4,Chihuahua,Hombres,297610,1030647,28.876036120000000000000
2018,4,Chihuahua,Mujeres,215325,702943,30.63192890000000000000
2018,4,Ciudad de M xico,Hombres,261033,2359770,11.06179840000000000000
2018,4,Ciudad de M xico,Mujeres,174609,1852772,9.4242033020000000000000
2018,4,Durango,Hombres,83355,481060,17.327360410000000000000
2018,4,Durango,Mujeres,47548,290743,16.353962090000000000000
2018,4,Guanajuato,Hombres,479556,1586910,30.219483150000000000000
2018,4,Guanajuato,Mujeres,265289,971026,27.320483690000000000000
2018,4,Guerrero,Hombres,55789,935715,5.9621786550000000000000
2018,4,Guerrero,Mujeres,72751,605024,12.024481670000000000000
2018,4,Hidalgo,Hombres,116862,776012,15.059303210000000000000
2018,4,Hidalgo,Mujeres,80364,499328,16.094430920000000000000
2018,4,Jalisco,Hombres,427210,2241104,19.062479920000000000000
2018,4,Jalisco,Mujeres,234886,1459383,16.094883930000000000000
2018,4,M xico,Hombres,961108,4681057,20.531858510000000000000
2018,4,M xico,Mujeres,451025,2938497,15.348833090000000000000
2018,4,Michoac n,Hombres,118246,1216397,9.7210039160000000000000
2018,4,Michoac n,Mujeres,69643,748277,9.3071148790000000000000
2018,4,Morelos,Hombres,61575,510597,12.059412810000000000000
2018,4,Morelos,Mujeres,33434,310127,10.780744660000000000000
2018,4,Nayarit,Hombres,25079,353722,7.0900311540000000000000
2018,4,Nayarit,Mujeres,24856,245016,10.144643620000000000000
2018,4,Nuevo Le n,Hombres,399726,1494910,26.73913480000000000000
2018,4,Nuevo Le n,Mujeres,167137,925633,18.056508360000000000000
2018,4,Oaxaca,Hombres,81458,1023706,7.957167390000000000000
2018,4,Oaxaca,Mujeres,172455,708240,24.349796680000000000000
2018,4,Puebla,Hombres,277776,1666758,16.665646720000000000000
2018,4,Puebla,Mujeres,200536,1111241,18.046130410000000000000
2018,4,Quer taro,Hombres,130774,510008,25.641558560000000000000
2018,4,Quer taro,Mujeres,60158,319247,18.843716620000000000000
2018,4,Quintana Roo,Hombres,34446,525544,6.5543513010000000000000
2018,4,Quintana Roo,Mujeres,16580,320516,5.1729086850000000000000
2018,4,San Luis Potos ,Hombres,159374,766780,20.78484050000000000000
2018,4,San Luis Potos ,Mujeres,88933,428397,20.759482440000000000000
2018,4,Sinaloa,Hombres,80080,813504,9.8438360480000000000000
2018,4,Sinaloa,Mujeres,60900,533006,11.425762560000000000000
2018,4,Sonora,Hombres,141127,838158,16.837756130000000000000
2018,4,Sonora,Mujeres,113268,573446,19.752164980000000000000
2018,4,Tabasco,Hombres,39196,594292,6.595411010000000000000
2018,4,Tabasco,Mujeres,33556,344993,9.7265741620000000000000
2018,4,Tamaulipas,Hombres,226435,1007049,22.485003210000000000000
2018,4,Tamaulipas,Mujeres,143767,625675,22.977903860000000000000
2018,4,Tlaxcala,Hombres,89410,345965,25.84365470000000000000
2018,4,Tlaxcala,Mujeres,65445,233102,28.075692190000000000000
2018,4,Veracruz,Hombres,187009,2150871,8.6945707110000000000000
2018,4,Veracruz,Mujeres,96089,1088038,8.8314011090000000000000
2018,4,Yucat n,Hombres,102973,647448,15.904443290000000000000
2018,4,Yucat n,Mujeres,82262,436665,18.838697860000000000000
2018,4,Zacatecas,Hombres,48476,421866,11.490852550000000000000
2018,4,Zacatecas,Mujeres,29463,223127,13.204587520000000000000
2019,1,Nacional,Hombres,5644862,33269205,16.96722840000000000000
2019,1,Nacional,Mujeres,3333636,20883061,15.963349430000000000000
2019,1,Aguascalientes,Hombres,96106,344781,27.874505850000000000000
2019,1,Aguascalientes,Mujeres,45735,217658,21.012322080000000000000
2019,1,Baja California,Hombres,249061,1011570,24.621232340000000000000
2019,1,Baja California,Mujeres,164267,673282,24.397949150000000000000
2019,1,Baja California Sur,Hombres,17638,248208,7.1061367880000000000000
2019,1,Baja California Sur,Mujeres,7957,167660,4.745914350000000000000
2019,1,Campeche,Hombres,18831,265112,7.1030356980000000000000
2019,1,Campeche,Mujeres,18951,149329,12.690770040000000000000
2019,1,Coahuila,Hombres,283363,814641,34.78378820000000000000
2019,1,Coahuila,Mujeres,128045,498396,25.691418070000000000000
2019,1,Colima,Hombres,19787,215399,9.1862079210000000000000
2019,1,Colima,Mujeres,14874,162119,9.174742010000000000000
2019,1,Chiapas,Hombres,59221,1383864,4.2793945070000000000000
2019,1,Chiapas,Mujeres,50851,544711,9.3354090520000000000000
2019,1,Chihuahua,Hombres,292702,1012451,28.910238620000000000000
2019,1,Chihuahua,Mujeres,186465,632128,29.497981420000000000000
2019,1,Ciudad de M xico,Hombres,246809,2392263,10.316967660000000000000
2019,1,Ciudad de M xico,Mujeres,159687,1854443,8.6110492480000000000000
2019,1,Durango,Hombres,80291,474656,16.915618890000000000000
2019,1,Durango,Mujeres,49926,293920,16.986254760000000000000
2019,1,Guanajuato,Hombres,453224,1516694,29.882362560000000000000
2019,1,Guanajuato,Mujeres,256084,971563,26.357940760000000000000
2019,1,Guerrero,Hombres,53804,882605,6.096045230000000000000
2019,1,Guerrero,Mujeres,82526,591070,13.962136460000000000000
2019,1,Hidalgo,Hombres,113271,769482,14.720422310000000000000
2019,1,Hidalgo,Mujeres,98867,511337,19.334998250000000000000
2019,1,Jalisco,Hombres,462420,2318974,19.940715160000000000000
2019,1,Jalisco,Mujeres,231871,1438466,16.119324340000000000000
2019,1,M xico,Hombres,944524,4626237,20.416679910000000000000
2019,1,M xico,Mujeres,421936,2932494,14.388298830000000000000
2019,1,Michoac n,Hombres,145580,1271100,11.453072140000000000000
2019,1,Michoac n,Mujeres,65514,763781,8.5775896490000000000000
2019,1,Morelos,Hombres,69753,521122,13.385157410000000000000
2019,1,Morelos,Mujeres,34506,331921,10.39584720000000000000
2019,1,Nayarit,Hombres,24741,364655,6.7847691650000000000000
2019,1,Nayarit,Mujeres,28933,243739,11.870484410000000000000
2019,1,Nuevo Le n,Hombres,406928,1500852,27.113133070000000000000
2019,1,Nuevo Le n,Mujeres,167868,917944,18.287390080000000000000
2019,1,Oaxaca,Hombres,91269,1018167,8.9640501020000000000000
2019,1,Oaxaca,Mujeres,156431,721149,21.69191110000000000000
2019,1,Puebla,Hombres,294526,1716051,17.163009720000000000000
2019,1,Puebla,Mujeres,194914,1096793,17.771265860000000000000
2019,1,Quer taro,Hombres,134004,530550,25.257562910000000000000
2019,1,Quer taro,Mujeres,66207,316081,20.946213150000000000000
2019,1,Quintana Roo,Hombres,36464,534215,6.8257162380000000000000
2019,1,Quintana Roo,Mujeres,21074,330214,6.3819220260000000000000
2019,1,San Luis Potos ,Hombres,154692,759873,20.357612390000000000000
2019,1,San Luis Potos ,Mujeres,87309,428743,20.363947630000000000000
2019,1,Sinaloa,Hombres,76259,816165,9.343576360000000000000
2019,1,Sinaloa,Mujeres,52530,532280,9.868866010000000000000
2019,1,Sonora,Hombres,141093,835374,16.889800260000000000000
2019,1,Sonora,Mujeres,104641,559293,18.709513620000000000000
2019,1,Tabasco,Hombres,41693,607148,6.8670241850000000000000
2019,1,Tabasco,Mujeres,26940,329833,8.167769750000000000000
2019,1,Tamaulipas,Hombres,215511,1001592,21.516845180000000000000
2019,1,Tamaulipas,Mujeres,140316,639386,21.94542890000000000000
2019,1,Tlaxcala,Hombres,88175,348394,25.308989250000000000000
2019,1,Tlaxcala,Mujeres,64285,237363,27.082991030000000000000
2019,1,Veracruz,Hombres,195284,2115549,9.2308899490000000000000
2019,1,Veracruz,Mujeres,89240,1149705,7.7619911190000000000000
2019,1,Yucat n,Hombres,91639,647570,14.151211450000000000000
2019,1,Yucat n,Mujeres,83937,426057,19.700885090000000000000
2019,1,Zacatecas,Hombres,46199,403891,11.438482160000000000000
2019,1,Zacatecas,Mujeres,30949,220203,14.054758560000000000000
2019,2,Nacional,Hombres,5739467,33449817,17.158440660000000000000
2019,2,Nacional,Mujeres,3412987,21486902,15.884034840000000000000
2019,2,Aguascalientes,Hombres,97299,345636,28.150713470000000000000
2019,2,Aguascalientes,Mujeres,49134,221387,22.193715080000000000000
2019,2,Baja California,Hombres,249768,1030802,24.230453570000000000000
2019,2,Baja California,Mujeres,163563,683959,23.914152750000000000000
2019,2,Baja California Sur,Hombres,15351,250796,6.1209110190000000000000
2019,2,Baja California Sur,Mujeres,10931,169139,6.4627318360000000000000
2019,2,Campeche,Hombres,20270,264900,7.651944130000000000000
2019,2,Campeche,Mujeres,22651,159396,14.210519710000000000000
2019,2,Coahuila,Hombres,276674,816984,33.86528990000000000000
2019,2,Coahuila,Mujeres,144579,515014,28.072829090000000000000
2019,2,Colima,Hombres,18670,213142,8.7594186040000000000000
2019,2,Colima,Mujeres,14361,162170,8.8555219830000000000000
2019,2,Chiapas,Hombres,195371,1416451,13.79299390000000000000
2019,2,Chiapas,Mujeres,65526,642624,10.196631310000000000000
2019,2,Chihuahua,Hombres,301454,1043604,28.885860920000000000000
2019,2,Chihuahua,Mujeres,189878,645293,29.425082870000000000000
2019,2,Ciudad de M xico,Hombres,272231,2448612,11.117767940000000000000
2019,2,Ciudad de M xico,Mujeres,157148,1845473,8.5153237140000000000000
2019,2,Durango,Hombres,83843,474281,17.677916680000000000000
2019,2,Durango,Mujeres,52039,294665,17.660394010000000000000
2019,2,Guanajuato,Hombres,441421,1524955,28.94649350000000000000
2019,2,Guanajuato,Mujeres,268561,1025859,26.179133780000000000000
2019,2,Guerrero,Hombres,54545,899514,6.0638300240000000000000
2019,2,Guerrero,Mujeres,96546,611411,15.790687440000000000000
2019,2,Hidalgo,Hombres,127858,771796,16.566294720000000000000
2019,2,Hidalgo,Mujeres,89871,525012,17.117894450000000000000
2019,2,Jalisco,Hombres,460596,2248965,20.48035430000000000000
2019,2,Jalisco,Mujeres,227285,1485268,15.302625520000000000000
2019,2,M xico,Hombres,887574,4691581,18.918441350000000000000
2019,2,M xico,Mujeres,388676,3014163,12.894989420000000000000
2019,2,Michoac n,Hombres,166572,1281862,12.994534510000000000000
2019,2,Michoac n,Mujeres,92065,758355,12.14009270000000000000
2019,2,Morelos,Hombres,57929,499586,11.595400990000000000000
2019,2,Morelos,Mujeres,29167,330517,8.8246595490000000000000
2019,2,Nayarit,Hombres,27930,351249,7.9516240620000000000000
2019,2,Nayarit,Mujeres,26708,250366,10.667582660000000000000
2019,2,Nuevo Le n,Hombres,408293,1499919,27.221003270000000000000
2019,2,Nuevo Le n,Mujeres,163955,935645,17.523205920000000000000
2019,2,Oaxaca,Hombres,86996,1026638,8.4738729720000000000000
2019,2,Oaxaca,Mujeres,169752,780403,21.751838470000000000000
2019,2,Puebla,Hombres,263927,1701155,15.514576860000000000000
2019,2,Puebla,Mujeres,173014,1104067,15.670606950000000000000
2019,2,Quer taro,Hombres,125687,500695,25.102507510000000000000
2019,2,Quer taro,Mujeres,61179,316668,19.319602860000000000000
2019,2,Quintana Roo,Hombres,30980,522761,5.9262263250000000000000
2019,2,Quintana Roo,Mujeres,16832,338258,4.9760833450000000000000
2019,2,San Luis Potos ,Hombres,159324,754069,21.128570460000000000000
2019,2,San Luis Potos ,Mujeres,87035,455377,19.112735160000000000000
2019,2,Sinaloa,Hombres,80715,836444,9.6497793040000000000000
2019,2,Sinaloa,Mujeres,60602,528697,11.462520120000000000000
2019,2,Sonora,Hombres,146655,844788,17.35997670000000000000
2019,2,Sonora,Mujeres,109538,563484,19.43941620000000000000
2019,2,Tabasco,Hombres,48949,634483,7.7147851090000000000000
2019,2,Tabasco,Mujeres,35418,368872,9.6017046560000000000000
2019,2,Tamaulipas,Hombres,218450,1021990,21.374964530000000000000
2019,2,Tamaulipas,Mujeres,142043,653955,21.720607690000000000000
2019,2,Tlaxcala,Hombres,85401,347229,24.595007910000000000000
2019,2,Tlaxcala,Mujeres,67814,246531,27.507291170000000000000
2019,2,Veracruz,Hombres,185309,2126364,8.7148296340000000000000
2019,2,Veracruz,Mujeres,115345,1195490,9.648345030000000000000
2019,2,Yucat n,Hombres,96499,644117,14.981594960000000000000
2019,2,Yucat n,Mujeres,85657,419984,20.395300770000000000000
2019,2,Zacatecas,Hombres,46926,414449,11.322502890000000000000
2019,2,Zacatecas,Mujeres,36114,239400,15.085213030000000000000
2019,3,Nacional,Hombres,5724302,33636879,17.017934390000000000000
2019,3,Nacional,Mujeres,3423722,21565060,15.876246110000000000000
2019,3,Aguascalientes,Hombres,93636,346464,27.026184540000000000000
2019,3,Aguascalientes,Mujeres,44918,213170,21.071445330000000000000
2019,3,Baja California,Hombres,275205,1034302,26.607799270000000000000
2019,3,Baja California,Mujeres,175920,687791,25.577537360000000000000
2019,3,Baja California Sur,Hombres,20451,260187,7.8601159930000000000000
2019,3,Baja California Sur,Mujeres,13952,177371,7.8659983880000000000000
2019,3,Campeche,Hombres,18945,265490,7.1358619910000000000000
2019,3,Campeche,Mujeres,23018,165105,13.941431210000000000000
2019,3,Coahuila,Hombres,279391,832405,33.564310640000000000000
2019,3,Coahuila,Mujeres,135282,509647,26.544255140000000000000
2019,3,Colima,Hombres,19039,218534,8.7121454790000000000000
2019,3,Colima,Mujeres,16806,163610,10.271988260000000000000
2019,3,Chiapas,Hombres,249311,1428191,17.456418640000000000000
2019,3,Chiapas,Mujeres,70423,644717,10.923087180000000000000
2019,3,Chihuahua,Hombres,308384,1060587,29.076728260000000000000
2019,3,Chihuahua,Mujeres,199074,656199,30.337443370000000000000
2019,3,Ciudad de M xico,Hombres,293831,2431384,12.084927760000000000000
2019,3,Ciudad de M xico,Mujeres,145138,1867837,7.770378250000000000000
2019,3,Durango,Hombres,82720,485648,17.032912730000000000000
2019,3,Durango,Mujeres,49236,293919,16.7515540000000000000
2019,3,Guanajuato,Hombres,427446,1545862,27.650980490000000000000
2019,3,Guanajuato,Mujeres,256416,1032226,24.841071630000000000000
2019,3,Guerrero,Hombres,55409,926666,5.9793927910000000000000
2019,3,Guerrero,Mujeres,78381,607414,12.904048970000000000000
2019,3,Hidalgo,Hombres,119744,784248,15.268639510000000000000
2019,3,Hidalgo,Mujeres,88209,527443,16.723892440000000000000
2019,3,Jalisco,Hombres,455815,2249920,20.259164770000000000000
2019,3,Jalisco,Mujeres,238513,1511362,15.781328360000000000000
2019,3,M xico,Hombres,812145,4706355,17.256348070000000000000
2019,3,M xico,Mujeres,397476,2984953,13.315988560000000000000
2019,3,Michoac n,Hombres,166608,1274495,13.072471840000000000000
2019,3,Michoac n,Mujeres,101998,759699,13.426106920000000000000
2019,3,Morelos,Hombres,68123,510536,13.34342730000000000000
2019,3,Morelos,Mujeres,33272,339791,9.7919014920000000000000
2019,3,Nayarit,Hombres,25842,352442,7.3322702740000000000000
2019,3,Nayarit,Mujeres,25570,250992,10.18757570000000000000
2019,3,Nuevo Le n,Hombres,409068,1516631,26.972150770000000000000
2019,3,Nuevo Le n,Mujeres,157662,934496,16.871340270000000000000
2019,3,Oaxaca,Hombres,85005,1010327,8.4136126220000000000000
2019,3,Oaxaca,Mujeres,173120,805551,21.490880160000000000000
2019,3,Puebla,Hombres,244997,1756720,13.946274880000000000000
2019,3,Puebla,Mujeres,177805,1148997,15.474801070000000000000
2019,3,Quer taro,Hombres,128830,508221,25.349208320000000000000
2019,3,Quer taro,Mujeres,65517,318866,20.546875490000000000000
2019,3,Quintana Roo,Hombres,32129,520820,6.1689259250000000000000
2019,3,Quintana Roo,Mujeres,18374,310923,5.9095017090000000000000
2019,3,San Luis Potos ,Hombres,152613,766166,19.919051480000000000000
2019,3,San Luis Potos ,Mujeres,89239,468420,19.051065280000000000000
2019,3,Sinaloa,Hombres,77359,829286,9.3283861060000000000000
2019,3,Sinaloa,Mujeres,60132,533521,11.270784090000000000000
2019,3,Sonora,Hombres,136039,860251,15.813872930000000000000
2019,3,Sonora,Mujeres,115191,557817,20.65032080000000000000
2019,3,Tabasco,Hombres,48574,640204,7.5872690580000000000000
2019,3,Tabasco,Mujeres,38037,358842,10.599929770000000000000
2019,3,Tamaulipas,Hombres,214916,1002122,21.446091390000000000000
2019,3,Tamaulipas,Mujeres,139018,644069,21.584333360000000000000
2019,3,Tlaxcala,Hombres,90816,356899,25.445854430000000000000
2019,3,Tlaxcala,Mujeres,69569,247769,28.078169590000000000000
2019,3,Veracruz,Hombres,193150,2075608,9.3057070510000000000000
2019,3,Veracruz,Mujeres,108290,1171532,9.2434521630000000000000
2019,3,Yucat n,Hombres,94204,658080,14.31497690000000000000
2019,3,Yucat n,Mujeres,87369,429803,20.327685010000000000000
2019,3,Zacatecas,Hombres,44557,421828,10.562836040000000000000
2019,3,Zacatecas,Mujeres,30797,241208,12.767818650000000000000
2019,4,Nacional,Hombres,5730855,33651195,17.030167870000000000000
2019,4,Nacional,Mujeres,3441707,22032255,15.621219890000000000000
2019,4,Aguascalientes,Hombres,92418,348221,26.54004210000000000000
2019,4,Aguascalientes,Mujeres,45667,236771,19.287412730000000000000
2019,4,Baja California,Hombres,251217,1035249,24.266335920000000000000
2019,4,Baja California,Mujeres,178503,692169,25.788933050000000000000
2019,4,Baja California Sur,Hombres,18999,258497,7.3497951620000000000000
2019,4,Baja California Sur,Mujeres,10589,177178,5.9764756350000000000000
2019,4,Campeche,Hombres,21085,265232,7.9496440850000000000000
2019,4,Campeche,Mujeres,26365,168668,15.631299360000000000000
2019,4,Coahuila,Hombres,285194,837018,34.072624480000000000000
2019,4,Coahuila,Mujeres,135319,506132,26.735910790000000000000
2019,4,Colima,Hombres,18633,219224,8.4995255990000000000000
2019,4,Colima,Mujeres,15700,165168,9.5054732150000000000000
2019,4,Chiapas,Hombres,242797,1447630,16.772034290000000000000
2019,4,Chiapas,Mujeres,65837,664077,9.9140611710000000000000
2019,4,Chihuahua,Hombres,304288,1055523,28.828173330000000000000
2019,4,Chihuahua,Mujeres,212239,684097,31.024693870000000000000
2019,4,Ciudad de M xico,Hombres,294434,2373096,12.407167680000000000000
2019,4,Ciudad de M xico,Mujeres,167827,1911014,8.7820916020000000000000
2019,4,Durango,Hombres,87259,487076,17.914863390000000000000
2019,4,Durango,Mujeres,46711,296759,15.740381930000000000000
2019,4,Guanajuato,Hombres,436993,1528048,28.598119950000000000000
2019,4,Guanajuato,Mujeres,255745,1067462,23.958229890000000000000
2019,4,Guerrero,Hombres,59839,921317,6.4949414810000000000000
2019,4,Guerrero,Mujeres,82765,598045,13.839259590000000000000
2019,4,Hidalgo,Hombres,119261,759588,15.70074830000000000000
2019,4,Hidalgo,Mujeres,87976,523399,16.808591530000000000000
2019,4,Jalisco,Hombres,451290,2280375,19.790166090000000000000
2019,4,Jalisco,Mujeres,246662,1492340,16.528539070000000000000
2019,4,M xico,Hombres,865680,4727051,18.31332050000000000000
2019,4,M xico,Mujeres,424971,3095573,13.72834690000000000000
2019,4,Michoac n,Hombres,141197,1260298,11.20346140000000000000
2019,4,Michoac n,Mujeres,76677,776359,9.8764875530000000000000
2019,4,Morelos,Hombres,64567,504559,12.796719510000000000000
2019,4,Morelos,Mujeres,32683,345424,9.4617050350000000000000
2019,4,Nayarit,Hombres,23684,348828,6.7895925790000000000000
2019,4,Nayarit,Mujeres,21459,252979,8.4825222650000000000000
2019,4,Nuevo Le n,Hombres,406681,1534119,26.509090890000000000000
2019,4,Nuevo Le n,Mujeres,162459,975972,16.645866890000000000000
2019,4,Oaxaca,Hombres,86934,1012624,8.5850226740000000000000
2019,4,Oaxaca,Mujeres,176216,834349,21.120178730000000000000
2019,4,Puebla,Hombres,231513,1741898,13.290847110000000000000
2019,4,Puebla,Mujeres,163911,1136311,14.424836160000000000000
2019,4,Quer taro,Hombres,127789,516082,24.761375130000000000000
2019,4,Quer taro,Mujeres,67057,329878,20.327818160000000000000
2019,4,Quintana Roo,Hombres,32375,523148,6.1884973280000000000000
2019,4,Quintana Roo,Mujeres,20547,328557,6.2537094020000000000000
2019,4,San Luis Potos ,Hombres,160080,763884,20.956061390000000000000
2019,4,San Luis Potos ,Mujeres,85790,461750,18.579317810000000000000
2019,4,Sinaloa,Hombres,81642,846632,9.6431507430000000000000
2019,4,Sinaloa,Mujeres,57353,553418,10.363414270000000000000
2019,4,Sonora,Hombres,147817,868287,17.02397940000000000000
2019,4,Sonora,Mujeres,108376,587614,18.443399920000000000000
2019,4,Tabasco,Hombres,46976,641162,7.3266974650000000000000
2019,4,Tabasco,Mujeres,38484,367082,10.483761120000000000000
2019,4,Tamaulipas,Hombres,205736,1001258,20.547750930000000000000
2019,4,Tamaulipas,Mujeres,141009,663662,21.247110730000000000000
2019,4,Tlaxcala,Hombres,85353,357000,23.908403360000000000000
2019,4,Tlaxcala,Mujeres,67338,243972,27.600708280000000000000
2019,4,Veracruz,Hombres,198278,2108015,9.4059102990000000000000
2019,4,Veracruz,Mujeres,102715,1217756,8.4347767530000000000000
2019,4,Yucat n,Hombres,99101,658858,15.041329090000000000000
2019,4,Yucat n,Mujeres,87571,431189,20.309191560000000000000
2019,4,Zacatecas,Hombres,41745,421398,9.9063118480000000000000
2019,4,Zacatecas,Mujeres,29186,247131,11.809930770000000000000
2020,1,Nacional,Hombres,5686498,33275583,17.089101040000000000000
2020,1,Nacional,Mujeres,3440544,21782867,15.794725280000000000000
2020,1,Aguascalientes,Hombres,99411,370490,26.832303170000000000000
2020,1,Aguascalientes,Mujeres,51465,240465,21.402283080000000000000
2020,1,Baja California,Hombres,247906,1036482,23.91802270000000000000
2020,1,Baja California,Mujeres,170539,682590,24.984104660000000000000
2020,1,Baja California Sur,Hombres,15268,236951,6.4435262990000000000000
2020,1,Baja California Sur,Mujeres,10475,161156,6.4999131280000000000000
2020,1,Campeche,Hombres,20560,256874,8.0039241030000000000000
2020,1,Campeche,Mujeres,19612,158090,12.405591750000000000000
2020,1,Coahuila,Hombres,288001,826101,34.862686280000000000000
2020,1,Coahuila,Mujeres,133828,503269,26.591743180000000000000
2020,1,Colima,Hombres,17370,209597,8.2873323570000000000000
2020,1,Colima,Mujeres,14000,150738,9.2876381540000000000000
2020,1,Chiapas,Hombres,196169,1406272,13.949577320000000000000
2020,1,Chiapas,Mujeres,63045,638334,9.8764909910000000000000
2020,1,Chihuahua,Hombres,281035,1003406,28.00810440000000000000
2020,1,Chihuahua,Mujeres,208749,660483,31.605506880000000000000
2020,1,Ciudad de M xico,Hombres,287663,2465825,11.665994140000000000000
2020,1,Ciudad de M xico,Mujeres,181961,1973770,9.2189566160000000000000
2020,1,Durango,Hombres,83957,472832,17.756200930000000000000
2020,1,Durango,Mujeres,44065,290115,15.188804440000000000000
2020,1,Guanajuato,Hombres,460180,1530534,30.066630340000000000000
2020,1,Guanajuato,Mujeres,262258,1063511,24.659641510000000000000
2020,1,Guerrero,Hombres,69392,892136,7.7781862850000000000000
2020,1,Guerrero,Mujeres,88852,600393,14.798973340000000000000
2020,1,Hidalgo,Hombres,120096,784579,15.307062770000000000000
2020,1,Hidalgo,Mujeres,86359,525820,16.423681110000000000000
2020,1,Jalisco,Hombres,457839,2274698,20.127463070000000000000
2020,1,Jalisco,Mujeres,244385,1511244,16.171114660000000000000
2020,1,M xico,Hombres,794086,4402117,18.038730000000000000
2020,1,M xico,Mujeres,397603,2834063,14.029434070000000000000
2020,1,Michoac n,Hombres,135834,1275082,10.652961930000000000000
2020,1,Michoac n,Mujeres,86275,806302,10.700085080000000000000
2020,1,Morelos,Hombres,65376,504204,12.966180360000000000000
2020,1,Morelos,Mujeres,34061,346821,9.8209162650000000000000
2020,1,Nayarit,Hombres,24939,333575,7.4762796970000000000000
2020,1,Nayarit,Mujeres,21338,242376,8.8036769320000000000000
2020,1,Nuevo Le n,Hombres,448104,1648632,27.180353170000000000000
2020,1,Nuevo Le n,Mujeres,188832,1007925,18.734727290000000000000
2020,1,Oaxaca,Hombres,87971,1000669,8.7912186750000000000000
2020,1,Oaxaca,Mujeres,165369,769004,21.504309470000000000000
2020,1,Puebla,Hombres,259741,1738949,14.936665770000000000000
2020,1,Puebla,Mujeres,169574,1157934,14.644530690000000000000
2020,1,Quer taro,Hombres,151837,608112,24.968591310000000000000
2020,1,Quer taro,Mujeres,81048,390153,20.77338890000000000000
2020,1,Quintana Roo,Hombres,35149,551422,6.3742469470000000000000
2020,1,Quintana Roo,Mujeres,19170,344036,5.5720912930000000000000
2020,1,San Luis Potos ,Hombres,153496,754259,20.350569230000000000000
2020,1,San Luis Potos ,Mujeres,83222,468571,17.760808930000000000000
2020,1,Sinaloa,Hombres,71513,821396,8.7062756580000000000000
2020,1,Sinaloa,Mujeres,54040,544767,9.9198372880000000000000
2020,1,Sonora,Hombres,133184,817938,16.282896750000000000000
2020,1,Sonora,Mujeres,100923,536046,18.827302130000000000000
2020,1,Tabasco,Hombres,43045,620792,6.9338844570000000000000
2020,1,Tabasco,Mujeres,40891,369493,11.066786110000000000000
2020,1,Tamaulipas,Hombres,198013,927154,21.357077680000000000000
2020,1,Tamaulipas,Mujeres,134061,627926,21.349808740000000000000
2020,1,Tlaxcala,Hombres,80463,344259,23.372809430000000000000
2020,1,Tlaxcala,Mujeres,64710,241288,26.818573650000000000000
2020,1,Veracruz,Hombres,213102,2084794,10.221729340000000000000
2020,1,Veracruz,Mujeres,106167,1238821,8.5700032530000000000000
2020,1,Yucat n,Hombres,97182,673913,14.420555770000000000000
2020,1,Yucat n,Mujeres,85371,450986,18.929855920000000000000
2020,1,Zacatecas,Hombres,48616,401539,12.107416710000000000000
2020,1,Zacatecas,Mujeres,28296,246377,11.484838280000000000000
